codMunRes,ano,mes,rhum
1303569,2010,4,95.55833333333334
1303569,2010,5,95.29838709677419
1303569,2010,6,91.925
1303569,2010,7,90.95161290322581
1303569,2010,8,88.33064516129032
1303569,2010,9,89.91666666666667
1303569,2010,10,92.81451612903226
1303569,2010,11,94.50833333333334
1303569,2010,12,95.28225806451613
1303601,2010,1,94.36290322580645
1303601,2010,2,95.32142857142857
1303601,2010,3,93.58064516129032
1303601,2010,4,96.28333333333333
1303601,2010,5,96.3225806451613
1303601,2010,6,95.475
1303601,2010,7,95.94354838709677
1303601,2010,8,93.50806451612904
1303601,2010,9,94.88333333333334
1303601,2010,10,94.93548387096774
1303601,2010,11,95.29166666666667
1303601,2010,12,95.03225806451613
1303700,2010,1,91.50806451612904
1303700,2010,2,93.375
1303700,2010,3,92.20161290322581
1303700,2010,4,93.5
1303700,2010,5,93.41129032258064
1303700,2010,6,91.14166666666667
1303700,2010,7,91.83870967741936
1303700,2010,8,88.59677419354838
1303700,2010,9,89.675
1303700,2010,10,90.0725806451613
1303700,2010,11,92.5
1303700,2010,12,93.37096774193549
1303809,2010,1,95.16129032258064
1303809,2010,2,94.25
1303809,2010,3,92.53225806451613
1303809,2010,4,94.56666666666666
1303809,2010,5,95.08870967741936
1303809,2010,6,93.79166666666667
1303809,2010,7,94.04032258064517
1303809,2010,8,91.16935483870968
1303809,2010,9,91.225
1303809,2010,10,91.7258064516129
1303809,2010,11,94.06666666666666
1303809,2010,12,93.95967741935483
1303908,2010,1,95.37903225806451
1303908,2010,2,96.92857142857143
1303908,2010,3,95.5
1303908,2010,4,96.16666666666667
1303908,2010,5,96.4274193548387
1303908,2010,6,96.63333333333334
1303908,2010,7,96.58064516129032
1303908,2010,8,94.25806451612904
1303908,2010,9,94.54166666666667
1303908,2010,10,94.5725806451613
1303908,2010,11,96.05833333333334
1303908,2010,12,96.01612903225806
1303957,2010,1,94.91129032258064
1303957,2010,2,95.95535714285714
1303957,2010,3,95.70161290322581
1303957,2010,4,96.5
1303957,2010,5,96.55645161290323
1303957,2010,6,93.86666666666666
1303957,2010,7,94.21774193548387
1303957,2010,8,89.68548387096774
1303957,2010,9,87.29166666666667
1303957,2010,10,91.31451612903226
1303957,2010,11,94.93333333333334
1303957,2010,12,95.83870967741936
1304005,2010,1,94.91129032258064
1304005,2010,2,95.95535714285714
1304005,2010,3,95.70161290322581
1304005,2010,4,96.5
1304005,2010,5,96.55645161290323
1304005,2010,6,93.86666666666666
1304005,2010,7,94.21774193548387
1304005,2010,8,89.68548387096774
1304005,2010,9,87.29166666666667
1304005,2010,10,91.31451612903226
1304005,2010,11,94.93333333333334
1304005,2010,12,95.83870967741936
1304062,2010,1,96.91129032258064
1304062,2010,2,96.57142857142857
1304062,2010,3,95.03225806451613
1304062,2010,4,96.68333333333334
1304062,2010,5,96.41935483870968
1304062,2010,6,97.26666666666667
1304062,2010,7,94.87096774193549
1304062,2010,8,91
1304062,2010,9,94.325
1304062,2010,10,92.88709677419355
1304062,2010,11,94.40833333333333
1304062,2010,12,95.12096774193549
1304104,2010,1,95.68548387096774
1304104,2010,2,96.11607142857143
1304104,2010,3,95.0725806451613
1304104,2010,4,96.03333333333333
1304104,2010,5,95.41935483870968
1304104,2010,6,92.5
1304104,2010,7,91.06451612903226
1304104,2010,8,82.79032258064517
1304104,2010,9,90.75
1304104,2010,10,92.4274193548387
1304104,2010,11,94.55833333333334
1304104,2010,12,95.5725806451613
1304203,2010,1,95.16129032258064
1304203,2010,2,95.97321428571429
1304203,2010,3,94.2741935483871
1304203,2010,4,96.15833333333333
1304203,2010,5,95.95967741935483
1304203,2010,6,94.70833333333333
1304203,2010,7,93.29838709677419
1304203,2010,8,90.04032258064517
1304203,2010,9,93.00833333333334
1304203,2010,10,93.16129032258064
1304203,2010,11,94.30833333333334
1304203,2010,12,94.89516129032258
1304237,2010,1,91.50806451612904
1304237,2010,2,93.375
1304237,2010,3,92.20161290322581
1304237,2010,4,93.5
1304237,2010,5,93.41129032258064
1304237,2010,6,91.14166666666667
1304237,2010,7,91.83870967741936
1304237,2010,8,88.59677419354838
1304237,2010,9,89.675
1304237,2010,10,90.0725806451613
1304237,2010,11,92.5
1304237,2010,12,93.37096774193549
1304260,2010,1,95.16129032258064
1304260,2010,2,95.97321428571429
1304260,2010,3,94.2741935483871
1304260,2010,4,96.15833333333333
1304260,2010,5,95.95967741935483
1304260,2010,6,94.70833333333333
1304260,2010,7,93.29838709677419
1304260,2010,8,90.04032258064517
1304260,2010,9,93.00833333333334
1304260,2010,10,93.16129032258064
1304260,2010,11,94.30833333333334
1304260,2010,12,94.89516129032258
1304302,2010,1,94.91129032258064
1304302,2010,2,95.95535714285714
1304302,2010,3,95.70161290322581
1304302,2010,4,96.5
1304302,2010,5,96.55645161290323
1304302,2010,6,93.86666666666666
1304302,2010,7,94.21774193548387
1304302,2010,8,89.68548387096774
1304302,2010,9,87.29166666666667
1304302,2010,10,91.31451612903226
1304302,2010,11,94.93333333333334
1304302,2010,12,95.83870967741936
1304401,2010,1,94.91129032258064
1304401,2010,2,95.95535714285714
1304401,2010,3,95.70161290322581
1304401,2010,4,96.5
1304401,2010,5,96.55645161290323
1304401,2010,6,93.86666666666666
1304401,2010,7,94.21774193548387
1304401,2010,8,89.68548387096774
1304401,2010,9,87.29166666666667
1304401,2010,10,91.31451612903226
1304401,2010,11,94.93333333333334
1304401,2010,12,95.83870967741936
1400027,2010,1,76.34677419354838
1400027,2010,2,82.07142857142857
1400027,2010,3,91.20161290322581
1400027,2010,4,94.05
1400027,2010,5,96.16129032258064
1400027,2010,6,95.19166666666666
1400027,2010,7,94.62903225806451
1400027,2010,8,93.1774193548387
1400027,2010,9,92.675
1400027,2010,10,91.86290322580645
1400027,2010,11,94.25
1400027,2010,12,90.11290322580645
1400050,2010,1,76.34677419354838
1400050,2010,2,82.07142857142857
1400050,2010,3,91.20161290322581
1400050,2010,4,94.05
1400050,2010,5,96.16129032258064
1400050,2010,6,95.19166666666666
1400050,2010,7,94.62903225806451
1400050,2010,8,93.1774193548387
1400050,2010,9,92.675
1400050,2010,10,91.86290322580645
1400050,2010,11,94.25
1400050,2010,12,90.11290322580645
1400100,2010,1,77.6774193548387
1400100,2010,2,80.34821428571429
1400100,2010,3,87.63709677419355
1400100,2010,4,94.56666666666666
1400100,2010,5,96.12903225806451
1400100,2010,6,95.15
1400100,2010,7,95.20967741935483
1400100,2010,8,93.23387096774194
1400100,2010,9,93.16666666666667
1400100,2010,10,93.41129032258064
1400100,2010,11,94.64166666666667
1400100,2010,12,91.85483870967742
1400159,2010,1,77.6774193548387
1400159,2010,2,80.34821428571429
1400159,2010,3,87.63709677419355
1400159,2010,4,94.56666666666666
1400159,2010,5,96.12903225806451
1400159,2010,6,95.15
1400159,2010,7,95.20967741935483
1400159,2010,8,93.23387096774194
1400159,2010,9,93.16666666666667
1400159,2010,10,93.41129032258064
1400159,2010,11,94.64166666666667
1400159,2010,12,91.85483870967742
1400175,2010,1,77.6774193548387
1400175,2010,2,80.34821428571429
1400175,2010,3,87.63709677419355
1400175,2010,4,94.56666666666666
1400175,2010,5,96.12903225806451
1400175,2010,6,95.15
1400175,2010,7,95.20967741935483
1400175,2010,8,93.23387096774194
1400175,2010,9,93.16666666666667
1400175,2010,10,93.41129032258064
1400175,2010,11,94.64166666666667
1400175,2010,12,91.85483870967742
1400209,2010,1,77.6774193548387
1400209,2010,2,80.34821428571429
1400209,2010,3,87.63709677419355
1400209,2010,4,94.56666666666666
1400209,2010,5,96.12903225806451
1400209,2010,6,95.15
1400209,2010,7,95.20967741935483
1400209,2010,8,93.23387096774194
1400209,2010,9,93.16666666666667
1400209,2010,10,93.41129032258064
1400209,2010,11,94.64166666666667
1400209,2010,12,91.85483870967742
1400233,2010,1,92.95967741935483
1400233,2010,2,95.63392857142857
1400233,2010,3,96.2258064516129
1400233,2010,4,97.425
1400233,2010,5,97.46774193548387
1400233,2010,6,96.05833333333334
1400233,2010,7,94.75806451612904
1400233,2010,8,92.37903225806451
1400233,2010,9,93.44166666666666
1400233,2010,10,94.53225806451613
1400233,2010,11,94.98333333333333
1400233,2010,12,96.25
1400282,2010,1,77.6774193548387
1400282,2010,2,80.34821428571429
1400282,2010,3,87.63709677419355
1400282,2010,4,94.56666666666666
1400282,2010,5,96.12903225806451
1400282,2010,6,95.15
1400282,2010,7,95.20967741935483
1400282,2010,8,93.23387096774194
1400282,2010,9,93.16666666666667
1400282,2010,10,93.41129032258064
1400282,2010,11,94.64166666666667
1400282,2010,12,91.85483870967742
1400308,2010,1,77.6774193548387
1400308,2010,2,80.34821428571429
1400308,2010,3,87.63709677419355
1400308,2010,4,94.56666666666666
1400308,2010,5,96.12903225806451
1400308,2010,6,95.15
1400308,2010,7,95.20967741935483
1400308,2010,8,93.23387096774194
1400308,2010,9,93.16666666666667
1400308,2010,10,93.41129032258064
1400308,2010,11,94.64166666666667
1400308,2010,12,91.85483870967742
1400407,2010,1,79.09677419354838
1400407,2010,2,74.59821428571429
1400407,2010,3,77.5
1400407,2010,4,89.05833333333334
1400407,2010,5,95.31451612903226
1400407,2010,6,95.10833333333333
1400407,2010,7,95.46774193548387
1400407,2010,8,93.54838709677419
1400407,2010,9,92.96666666666667
1400407,2010,10,90.01612903225806
1400407,2010,11,94.625
1400407,2010,12,90.20967741935483
1400456,2010,1,79.09677419354838
1400456,2010,2,74.59821428571429
1400456,2010,3,77.5
1400456,2010,4,89.05833333333334
1400456,2010,5,95.31451612903226
1400456,2010,6,95.10833333333333
1400456,2010,7,95.46774193548387
1400456,2010,8,93.54838709677419
1400456,2010,9,92.96666666666667
1400456,2010,10,90.01612903225806
1400456,2010,11,94.625
1400456,2010,12,90.20967741935483
1400472,2010,1,92.95967741935483
1400472,2010,2,95.63392857142857
1400472,2010,3,96.2258064516129
1400472,2010,4,97.425
1400472,2010,5,97.46774193548387
1400472,2010,6,96.05833333333334
1400472,2010,7,94.75806451612904
1400472,2010,8,92.37903225806451
1400472,2010,9,93.44166666666666
1400472,2010,10,94.53225806451613
1400472,2010,11,94.98333333333333
1400472,2010,12,96.25
1400506,2010,1,92.95967741935483
1400506,2010,2,95.63392857142857
1400506,2010,3,96.2258064516129
1400506,2010,4,97.425
1400506,2010,5,97.46774193548387
1400506,2010,6,96.05833333333334
1400506,2010,7,94.75806451612904
1400506,2010,8,92.37903225806451
1400506,2010,9,93.44166666666666
1400506,2010,10,94.53225806451613
1400506,2010,11,94.98333333333333
1400506,2010,12,96.25
1400605,2010,1,92.95967741935483
1400605,2010,2,95.63392857142857
1400605,2010,3,96.2258064516129
1400605,2010,4,97.425
1400605,2010,5,97.46774193548387
1400605,2010,6,96.05833333333334
1400605,2010,7,94.75806451612904
1400605,2010,8,92.37903225806451
1400605,2010,9,93.44166666666666
1400605,2010,10,94.53225806451613
1400605,2010,11,94.98333333333333
1400605,2010,12,96.25
1400704,2010,1,79.09677419354838
1400704,2010,2,74.59821428571429
1400704,2010,3,77.5
1400704,2010,4,89.05833333333334
1400704,2010,5,95.31451612903226
1400704,2010,6,95.10833333333333
1400704,2010,7,95.46774193548387
1400704,2010,8,93.54838709677419
1400704,2010,9,92.96666666666667
1400704,2010,10,90.01612903225806
1400704,2010,11,94.625
1400704,2010,12,90.20967741935483
1500107,2010,1,95.65322580645162
1500107,2010,2,95.28571428571429
1500107,2010,3,95.11290322580645
1500107,2010,4,96.21666666666667
1500107,2010,5,95.06451612903226
1500107,2010,6,91.25833333333334
1500107,2010,7,92.28225806451613
1500107,2010,8,88.70967741935483
1500107,2010,9,83.64166666666667
1500107,2010,10,78.14516129032258
1500107,2010,11,89.825
1500107,2010,12,94.64516129032258
1500131,2010,1,95.61290322580645
1500131,2010,2,94.64285714285714
1500131,2010,3,94.98387096774194
1500131,2010,4,95.26666666666667
1500131,2010,5,94.58870967741936
1500131,2010,6,86.16666666666667
1500131,2010,7,73.90322580645162
1500131,2010,8,54.104838709677416
1500131,2010,9,41.65
1500131,2010,10,65.89516129032258
1500131,2010,11,91.56666666666666
1500131,2010,12,94.79838709677419
1500206,2010,1,95.66935483870968
1500206,2010,2,94.8125
1500206,2010,3,95.14516129032258
1500206,2010,4,97.09166666666667
1500206,2010,5,95.95161290322581
1500206,2010,6,94.80833333333334
1500206,2010,7,94.21774193548387
1500206,2010,8,84.74193548387096
1500206,2010,9,65.80833333333334
1500206,2010,10,63.75806451612903
1500206,2010,11,83.15
1500206,2010,12,94.21774193548387
1500305,2010,1,93.60483870967742
1500305,2010,2,93.04464285714286
1500305,2010,3,91.90322580645162
1500305,2010,4,93.50833333333334
1500305,2010,5,91.4758064516129
1500305,2010,6,87.075
1500305,2010,7,87.41935483870968
1500305,2010,8,86.18548387096774
1500305,2010,9,85.35
1500305,2010,10,74.12903225806451
1500305,2010,11,81.99166666666666
1500305,2010,12,91.04032258064517
1500347,2010,1,96.76612903225806
1500347,2010,2,94.89285714285714
1500347,2010,3,95.34677419354838
1500347,2010,4,94.2
1500347,2010,5,91.66935483870968
1500347,2010,6,75.01666666666667
1500347,2010,7,57.306451612903224
1500347,2010,8,37.96774193548387
1500347,2010,9,32.65833333333333
1500347,2010,10,74.49193548387096
1500347,2010,11,94.56666666666666
1500347,2010,12,95.00806451612904
1500404,2010,1,93.63709677419355
1500404,2010,2,95.58035714285714
1500404,2010,3,95.16935483870968
1500404,2010,4,96.50833333333334
1500404,2010,5,95.76612903225806
1500404,2010,6,91.61666666666666
1500404,2010,7,92.9758064516129
1500404,2010,8,89.12903225806451
1500404,2010,9,87.09166666666667
1500404,2010,10,88.61290322580645
1500404,2010,11,95.24166666666666
1500404,2010,12,95.5725806451613
1500503,2010,1,96.56451612903226
1500503,2010,2,96.13392857142857
1500503,2010,3,95.51612903225806
1500503,2010,4,96.63333333333334
1500503,2010,5,96.0725806451613
1500503,2010,6,92.95833333333333
1500503,2010,7,94.50806451612904
1500503,2010,8,91.85483870967742
1500503,2010,9,94.16666666666667
1500503,2010,10,90.74193548387096
1500503,2010,11,94.71666666666667
1500503,2010,12,95.88709677419355
1500602,2010,1,96.56451612903226
1500602,2010,2,96.13392857142857
1500602,2010,3,95.51612903225806
1500602,2010,4,96.63333333333334
1500602,2010,5,96.0725806451613
1500602,2010,6,92.95833333333333
1500602,2010,7,94.50806451612904
1500602,2010,8,91.85483870967742
1500602,2010,9,94.16666666666667
1500602,2010,10,90.74193548387096
1500602,2010,11,94.71666666666667
1500602,2010,12,95.88709677419355
1500701,2010,1,93.60483870967742
1500701,2010,2,93.04464285714286
1500701,2010,3,91.90322580645162
1500701,2010,4,93.50833333333334
1500701,2010,5,91.4758064516129
1500701,2010,6,87.075
1500701,2010,7,87.41935483870968
1500701,2010,8,86.18548387096774
1500701,2010,9,85.35
1500701,2010,10,74.12903225806451
1500701,2010,11,81.99166666666666
1500701,2010,12,91.04032258064517
1500800,2010,1,95.66935483870968
1500800,2010,2,94.8125
1500800,2010,3,95.14516129032258
1500800,2010,4,97.09166666666667
1500800,2010,5,95.95161290322581
1500800,2010,6,94.80833333333334
1500800,2010,7,94.21774193548387
1500800,2010,8,84.74193548387096
1500800,2010,9,65.80833333333334
1500800,2010,10,63.75806451612903
1500800,2010,11,83.15
1500800,2010,12,94.21774193548387
1500859,2010,1,95.65322580645162
1500859,2010,2,95.28571428571429
1500859,2010,3,95.11290322580645
1500859,2010,4,96.21666666666667
1500859,2010,5,95.06451612903226
1500859,2010,6,91.25833333333334
1500859,2010,7,92.28225806451613
1500859,2010,8,88.70967741935483
1500859,2010,9,83.64166666666667
1500859,2010,10,78.14516129032258
1500859,2010,11,89.825
1500859,2010,12,94.64516129032258
1500909,2010,1,89.15322580645162
1500909,2010,2,89.46428571428571
1500909,2010,3,88.43548387096774
1500909,2010,4,90.675
1500909,2010,5,88.41935483870968
1500909,2010,6,84.71666666666667
1500909,2010,7,84.96774193548387
1500909,2010,8,84.58064516129032
1500909,2010,9,75.2
1500909,2010,10,69.50806451612904
1500909,2010,11,79.40833333333333
1500909,2010,12,87.70161290322581
1500958,2010,1,95.66935483870968
1500958,2010,2,94.8125
1500958,2010,3,95.14516129032258
1500958,2010,4,97.09166666666667
1500958,2010,5,95.95161290322581
1500958,2010,6,94.80833333333334
1500958,2010,7,94.21774193548387
1500958,2010,8,84.74193548387096
1500958,2010,9,65.80833333333334
1500958,2010,10,63.75806451612903
1500958,2010,11,83.15
1500958,2010,12,94.21774193548387
1501006,2010,1,93.63709677419355
1501006,2010,2,95.58035714285714
1501006,2010,3,95.16935483870968
1501006,2010,4,96.50833333333334
1501006,2010,5,95.76612903225806
1501006,2010,6,91.61666666666666
1501006,2010,7,92.9758064516129
1501006,2010,8,89.12903225806451
1501006,2010,9,87.09166666666667
1501006,2010,10,88.61290322580645
1501006,2010,11,95.24166666666666
1501006,2010,12,95.5725806451613
1501105,2010,1,95.65322580645162
1501105,2010,2,95.28571428571429
1501105,2010,3,95.11290322580645
1501105,2010,4,96.21666666666667
1501105,2010,5,95.06451612903226
1501105,2010,6,91.25833333333334
1501105,2010,7,92.28225806451613
1501105,2010,8,88.70967741935483
1501105,2010,9,83.64166666666667
1501105,2010,10,78.14516129032258
1501105,2010,11,89.825
1501105,2010,12,94.64516129032258
1501204,2010,1,95.65322580645162
1501204,2010,2,95.28571428571429
1501204,2010,3,95.11290322580645
1501204,2010,4,96.21666666666667
1501204,2010,5,95.06451612903226
1501204,2010,6,91.25833333333334
1501204,2010,7,92.28225806451613
1501204,2010,8,88.70967741935483
1501204,2010,9,83.64166666666667
1501204,2010,10,78.14516129032258
1501204,2010,11,89.825
1501204,2010,12,94.64516129032258
1501253,2010,1,96.76612903225806
1501253,2010,2,94.89285714285714
1501253,2010,3,95.34677419354838
1501253,2010,4,94.2
1501253,2010,5,91.66935483870968
1501253,2010,6,75.01666666666667
1501253,2010,7,57.306451612903224
1501253,2010,8,37.96774193548387
1501253,2010,9,32.65833333333333
1501253,2010,10,74.49193548387096
1501253,2010,11,94.56666666666666
1501253,2010,12,95.00806451612904
1501303,2010,1,95.66935483870968
1501303,2010,2,94.8125
1501303,2010,3,95.14516129032258
1501303,2010,4,97.09166666666667
1501303,2010,5,95.95161290322581
1501303,2010,6,94.80833333333334
1501303,2010,7,94.21774193548387
1501303,2010,8,84.74193548387096
1501303,2010,9,65.80833333333334
1501303,2010,10,63.75806451612903
1501303,2010,11,83.15
1501303,2010,12,94.21774193548387
1501402,2010,1,95.66935483870968
1501402,2010,2,94.8125
1501402,2010,3,95.14516129032258
1501402,2010,4,97.09166666666667
1501402,2010,5,95.95161290322581
1501402,2010,6,94.80833333333334
1501402,2010,7,94.21774193548387
1501402,2010,8,84.74193548387096
1501402,2010,9,65.80833333333334
1501402,2010,10,63.75806451612903
1501402,2010,11,83.15
1501402,2010,12,94.21774193548387
1501451,2010,1,93.63709677419355
1501451,2010,2,95.58035714285714
1501451,2010,3,95.16935483870968
1501451,2010,4,96.50833333333334
1501451,2010,5,95.76612903225806
1501451,2010,6,91.61666666666666
1501451,2010,7,92.9758064516129
1501451,2010,8,89.12903225806451
1501451,2010,9,87.09166666666667
1501451,2010,10,88.61290322580645
1501451,2010,11,95.24166666666666
1501451,2010,12,95.5725806451613
1501501,2010,1,95.66935483870968
1501501,2010,2,94.8125
1501501,2010,3,95.14516129032258
1501501,2010,4,97.09166666666667
1501501,2010,5,95.95161290322581
1501501,2010,6,94.80833333333334
1501501,2010,7,94.21774193548387
1501501,2010,8,84.74193548387096
1501501,2010,9,65.80833333333334
1501501,2010,10,63.75806451612903
1501501,2010,11,83.15
1501501,2010,12,94.21774193548387
1501576,2010,1,95.61290322580645
1501576,2010,2,94.64285714285714
1501576,2010,3,94.98387096774194
1501576,2010,4,95.26666666666667
1501576,2010,5,94.58870967741936
1501576,2010,6,86.16666666666667
1501576,2010,7,73.90322580645162
1501576,2010,8,54.104838709677416
1501576,2010,9,41.65
1501576,2010,10,65.89516129032258
1501576,2010,11,91.56666666666666
1501576,2010,12,94.79838709677419
1501600,2010,1,95.66935483870968
1501600,2010,2,94.8125
1501600,2010,3,95.14516129032258
1501600,2010,4,97.09166666666667
1501600,2010,5,95.95161290322581
1501600,2010,6,94.80833333333334
1501600,2010,7,94.21774193548387
1501600,2010,8,84.74193548387096
1501600,2010,9,65.80833333333334
1501600,2010,10,63.75806451612903
1501600,2010,11,83.15
1501600,2010,12,94.21774193548387
1501709,2010,1,89.15322580645162
1501709,2010,2,89.46428571428571
1501709,2010,3,88.43548387096774
1501709,2010,4,90.675
1501709,2010,5,88.41935483870968
1501709,2010,6,84.71666666666667
1501709,2010,7,84.96774193548387
1501709,2010,8,84.58064516129032
1501709,2010,9,75.2
1501709,2010,10,69.50806451612904
1501709,2010,11,79.40833333333333
1501709,2010,12,87.70161290322581
1501725,2010,1,96.56451612903226
1501725,2010,2,96.13392857142857
1501725,2010,3,95.51612903225806
1501725,2010,4,96.63333333333334
1501725,2010,5,96.0725806451613
1501725,2010,6,92.95833333333333
1501725,2010,7,94.50806451612904
1501725,2010,8,91.85483870967742
1501725,2010,9,94.16666666666667
1501725,2010,10,90.74193548387096
1501725,2010,11,94.71666666666667
1501725,2010,12,95.88709677419355
1501758,2010,1,95.61290322580645
1501758,2010,2,94.64285714285714
1501758,2010,3,94.98387096774194
1501758,2010,4,95.26666666666667
1501758,2010,5,94.58870967741936
1501758,2010,6,86.16666666666667
1501758,2010,7,73.90322580645162
1501758,2010,8,54.104838709677416
1501758,2010,9,41.65
1501758,2010,10,65.89516129032258
1501758,2010,11,91.56666666666666
1501758,2010,12,94.79838709677419
1501782,2010,1,96.96774193548387
1501782,2010,2,95.69642857142857
1501782,2010,3,95.78225806451613
1501782,2010,4,95.56666666666666
1501782,2010,5,94.31451612903226
1501782,2010,6,89.525
1501782,2010,7,82.28225806451613
1501782,2010,8,64.23387096774194
1501782,2010,9,55.36666666666667
1501782,2010,10,83.41129032258064
1501782,2010,11,97.44166666666666
1501782,2010,12,95.11290322580645
1501808,2010,1,95.65322580645162
1501808,2010,2,95.28571428571429
1501808,2010,3,95.11290322580645
1501808,2010,4,96.21666666666667
1501808,2010,5,95.06451612903226
1501808,2010,6,91.25833333333334
1501808,2010,7,92.28225806451613
1501808,2010,8,88.70967741935483
1501808,2010,9,83.64166666666667
1501808,2010,10,78.14516129032258
1501808,2010,11,89.825
1501808,2010,12,94.64516129032258
1501907,2010,1,95.66935483870968
1501907,2010,2,94.8125
1501907,2010,3,95.14516129032258
1501907,2010,4,97.09166666666667
1501907,2010,5,95.95161290322581
1501907,2010,6,94.80833333333334
1501907,2010,7,94.21774193548387
1501907,2010,8,84.74193548387096
1501907,2010,9,65.80833333333334
1501907,2010,10,63.75806451612903
1501907,2010,11,83.15
1501907,2010,12,94.21774193548387
1501956,2010,1,95.66935483870968
1501956,2010,2,94.8125
1501956,2010,3,95.14516129032258
1501956,2010,4,97.09166666666667
1501956,2010,5,95.95161290322581
1501956,2010,6,94.80833333333334
1501956,2010,7,94.21774193548387
1501956,2010,8,84.74193548387096
1501956,2010,9,65.80833333333334
1501956,2010,10,63.75806451612903
1501956,2010,11,83.15
1501956,2010,12,94.21774193548387
1502004,2010,1,93.60483870967742
1502004,2010,2,93.04464285714286
1502004,2010,3,91.90322580645162
1502004,2010,4,93.50833333333334
1502004,2010,5,91.4758064516129
1502004,2010,6,87.075
1502004,2010,7,87.41935483870968
1502004,2010,8,86.18548387096774
1502004,2010,9,85.35
1502004,2010,10,74.12903225806451
1502004,2010,11,81.99166666666666
1502004,2010,12,91.04032258064517
1502103,2010,1,95.65322580645162
1502103,2010,2,95.28571428571429
1502103,2010,3,95.11290322580645
1502103,2010,4,96.21666666666667
1502103,2010,5,95.06451612903226
1502103,2010,6,91.25833333333334
1502103,2010,7,92.28225806451613
1502103,2010,8,88.70967741935483
1502103,2010,9,83.64166666666667
1502103,2010,10,78.14516129032258
1502103,2010,11,89.825
1502103,2010,12,94.64516129032258
1502152,2010,1,96.76612903225806
1502152,2010,2,94.89285714285714
1502152,2010,3,95.34677419354838
1502152,2010,4,94.2
1502152,2010,5,91.66935483870968
1502152,2010,6,75.01666666666667
1502152,2010,7,57.306451612903224
1502152,2010,8,37.96774193548387
1502152,2010,9,32.65833333333333
1502152,2010,10,74.49193548387096
1502152,2010,11,94.56666666666666
1502152,2010,12,95.00806451612904
1502202,2010,1,89.15322580645162
1502202,2010,2,89.46428571428571
1502202,2010,3,88.43548387096774
1502202,2010,4,90.675
1502202,2010,5,88.41935483870968
1502202,2010,6,84.71666666666667
1502202,2010,7,84.96774193548387
1502202,2010,8,84.58064516129032
1502202,2010,9,75.2
1502202,2010,10,69.50806451612904
1502202,2010,11,79.40833333333333
1502202,2010,12,87.70161290322581
1502301,2010,1,95.66935483870968
1502301,2010,2,94.8125
1502301,2010,3,95.14516129032258
1502301,2010,4,97.09166666666667
1502301,2010,5,95.95161290322581
1502301,2010,6,94.80833333333334
1502301,2010,7,94.21774193548387
1502301,2010,8,84.74193548387096
1502301,2010,9,65.80833333333334
1502301,2010,10,63.75806451612903
1502301,2010,11,83.15
1502301,2010,12,94.21774193548387
1502400,2010,1,95.66935483870968
1502400,2010,2,94.8125
1502400,2010,3,95.14516129032258
1502400,2010,4,97.09166666666667
1502400,2010,5,95.95161290322581
1502400,2010,6,94.80833333333334
1502400,2010,7,94.21774193548387
1502400,2010,8,84.74193548387096
1502400,2010,9,65.80833333333334
1502400,2010,10,63.75806451612903
1502400,2010,11,83.15
1502400,2010,12,94.21774193548387
1502509,2010,1,93.60483870967742
1502509,2010,2,93.04464285714286
1502509,2010,3,91.90322580645162
1502509,2010,4,93.50833333333334
1502509,2010,5,91.4758064516129
1502509,2010,6,87.075
1502509,2010,7,87.41935483870968
1502509,2010,8,86.18548387096774
1502509,2010,9,85.35
1502509,2010,10,74.12903225806451
1502509,2010,11,81.99166666666666
1502509,2010,12,91.04032258064517
1502608,2010,1,89.15322580645162
1502608,2010,2,89.46428571428571
1502608,2010,3,88.43548387096774
1502608,2010,4,90.675
1502608,2010,5,88.41935483870968
1502608,2010,6,84.71666666666667
1502608,2010,7,84.96774193548387
1502608,2010,8,84.58064516129032
1502608,2010,9,75.2
1502608,2010,10,69.50806451612904
1502608,2010,11,79.40833333333333
1502608,2010,12,87.70161290322581
1502707,2010,1,96.76612903225806
1502707,2010,2,94.89285714285714
1502707,2010,3,95.34677419354838
1502707,2010,4,94.2
1502707,2010,5,91.66935483870968
1502707,2010,6,75.01666666666667
1502707,2010,7,57.306451612903224
1502707,2010,8,37.96774193548387
1502707,2010,9,32.65833333333333
1502707,2010,10,74.49193548387096
1502707,2010,11,94.56666666666666
1502707,2010,12,95.00806451612904
1502756,2010,1,95.66935483870968
1502756,2010,2,94.8125
1502756,2010,3,95.14516129032258
1502756,2010,4,97.09166666666667
1502756,2010,5,95.95161290322581
1502756,2010,6,94.80833333333334
1502756,2010,7,94.21774193548387
1502756,2010,8,84.74193548387096
1502756,2010,9,65.80833333333334
1502756,2010,10,63.75806451612903
1502756,2010,11,83.15
1502756,2010,12,94.21774193548387
1502764,2010,1,96.76612903225806
1502764,2010,2,94.89285714285714
1502764,2010,3,95.34677419354838
1502764,2010,4,94.2
1502764,2010,5,91.66935483870968
1502764,2010,6,75.01666666666667
1502764,2010,7,57.306451612903224
1502764,2010,8,37.96774193548387
1502764,2010,9,32.65833333333333
1502764,2010,10,74.49193548387096
1502764,2010,11,94.56666666666666
1502764,2010,12,95.00806451612904
1502772,2010,1,96.96774193548387
1502772,2010,2,95.69642857142857
1502772,2010,3,95.78225806451613
1502772,2010,4,95.56666666666666
1502772,2010,5,94.31451612903226
1502772,2010,6,89.525
1502772,2010,7,82.28225806451613
1502772,2010,8,64.23387096774194
1502772,2010,9,55.36666666666667
