especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,8,116,228654,14.869628346759733,10.93565901384877,3.933969332910962,3.2691315262361473,52.71064577921224,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,9,117,228654,9.621524224373944,9.840661676312626,-0.21913745193868195,2.831789516037332,57.52140789139922,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,10,118,228654,13.9949443263621,9.614802713066984,4.380141613295116,2.1867100509940784,52.240503118248355,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,11,119,228654,9.184182214175129,9.356611791146323,-0.17242957697119365,2.624052061192894,50.52393572821817,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,12,120,228654,7.434814173379866,8.91778228078701,-1.4829681074071441,2.624052061192894,41.33975351404304,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,1,109,136730,4.388210341549038,8.579129571379688,-4.190919229830651,2.194105170774519,46.46017699115042,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,2,110,136730,6.582315512323557,7.848698822525425,-1.266383310201868,1.8101367658889793,41.72456666422874,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,3,111,136730,7.31368390258173,8.946162820309706,-1.6324789177279753,1.8101367658889793,47.53894536678125,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,4,112,136730,3.656841951290865,8.260232731404916,-4.603390780114051,2.194105170774519,51.57975572295764,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,5,113,136730,8.045052292839904,8.157189307082112,-0.11213701424220801,2.194105170774519,40.22526146419951,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,6,114,136730,10.970525853872596,8.359434970476348,2.6110908833962476,2.194105170774519,50.84838733269947,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,7,115,136730,12.43326263438894,8.620170197491056,3.8130924368978842,1.462736780516346,50.84838733269947,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,8,116,136730,16.090104585679807,8.221869352013272,7.868235233666535,1.0787683756308062,43.22387186425796,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,9,117,136730,7.31368390258173,7.098853008771837,0.21483089380989373,1.462736780516346,43.37014554230946,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,10,118,136730,13.164631024647115,7.068487532417995,6.096143492229119,2.194105170774519,47.648650625319874,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,11,119,136730,10.970525853872596,7.071299458495229,3.899226395377367,1.462736780516346,42.455935054486915,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,12,120,136730,7.31368390258173,7.240120950921635,0.07356295166009552,2.194105170774519,34.410882761647,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,1,109,51890,7.708614376565812,7.063647890322833,0.6449664862429794,0,35.70052033147037,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,2,110,51890,0,5.485076213768142,-5.485076213768142,0,30.83445750626325,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,3,111,51890,3.854307188282906,5.672059641378067,-1.817752453095161,0,32.7616111004047,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,4,112,51890,11.562921564848718,5.854359570081578,5.70856199476714,0,33.773366737328914,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,5,113,51890,1.927153594141453,6.000072398077891,-4.072918803936438,0,28.907303912121797,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,6,114,51890,1.927153594141453,6.5844377534323995,-4.657284159290946,0,33.773366737328914,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,7,115,51890,7.708614376565812,8.048752859162061,-0.3401384825962488,0,47.263441896319094,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,8,116,51890,5.781460782424359,8.512045869009505,-2.7305850865851458,0.915397957217193,43.505492387743175,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,9,117,51890,1.927153594141453,7.698029028979345,-5.770875434837892,0,44.32453266525342,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,10,118,51890,5.781460782424359,7.301300049332675,-1.519839266908316,0,35.70052033147037,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,11,119,51890,7.708614376565812,6.647930773136624,1.0606836034291884,0,36.61591828868761,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,12,120,51890,3.854307188282906,6.2193782873896986,-2.3650710991067925,0,34.68876469454615,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,1,109,135803,1572.1302180364205,1404.551134033207,167.57908400321344,470.46088819834614,7417.7669123657015,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,2,110,135803,1248.1314845769239,1002.5177726172622,245.6137119596617,301.2267770225989,4896.762221747673,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,3,111,135803,1029.4323394917637,978.0829681917444,51.34937130001936,346.4393275553559,5626.238006524155,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,4,112,135803,1106.7502190673256,849.7884593813232,256.96175968600244,275.25165128899954,4266.860820453156,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,5,113,135803,1198.795313800137,847.0530738891733,351.7422399109636,269.636900510298,4544.800188508341,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,6,114,135803,1312.9312312688232,787.7492267633376,525.1820045054857,282.89139415182285,4487.879501925583,TRUE,109
