codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
120001,1200013,3,6,26.833333333333332,3.1666666666666665,3.8333333333333335,0.5,0.3333333333333333,0,0,0,0.5,0.6666666666666666,8695,2003,Acrelândia,12004,Rio Branco,12,AC,3,6,94.58870967741936,297.1209677419355
120005,1200054,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667,2003,Assis Brasil,12005,Brasiléia,12,AC,3,0,85.59677419354838,298.53903225806454
120010,1200104,3,1,17,10,2,1,0,0,0,0,1,1,17944,2003,Brasiléia,12005,Brasiléia,12,AC,3,1,94.58870967741936,297.1209677419355
120013,1200138,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641,2003,Bujari,12004,Rio Branco,12,AC,3,0,94.58870967741936,297.1209677419355
120017,1200179,3,1,12,4,5,0,0,0,0,0,1,0,6196,2003,Capixaba,12004,Rio Branco,12,AC,3,1,94.58870967741936,297.1209677419355
120020,1200203,3,18,18.333333333333332,3.888888888888889,4.166666666666667,0.3888888888888889,0.2777777777777778,0,0,0.05555555555555555,0,0.3333333333333333,73488,2003,Cruzeiro do Sul,12001,Cruzeiro do Sul,12,AC,3,18,91.56451612903226,298.1406451612903
120025,1200252,3,1,19,8,2,0,0,0,0,0,1,1,12137,2003,Epitaciolândia,12005,Brasiléia,12,AC,3,1,94.58870967741936,297.1209677419355
120030,1200302,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29481,2003,Feijó,12002,Tarauacá,12,AC,3,0,94.7258064516129,296.1058064516129
120032,1200328,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529,2003,Jordão,12002,Tarauacá,12,AC,3,0,94.9758064516129,298.0025806451613
120033,1200336,3,3,17,3.3333333333333335,3.3333333333333335,0,0.3333333333333333,0,0,0,0.6666666666666666,1,12197,2003,Mâncio Lima,12001,Cruzeiro do Sul,12,AC,3,3,91.56451612903226,298.1406451612903
120034,1200344,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6915,2003,Manoel Urbano,12003,Sena Madureira,12,AC,3,0,85.59677419354838,298.53903225806454
120035,1200351,3,1,21,10,5,1,0,0,0,0,0,1,8362,2003,Marechal Thaumaturgo,12001,Cruzeiro do Sul,12,AC,3,1,94.9758064516129,298.0025806451613
120038,1200385,3,4,29.75,2.75,4.25,0.25,0.25,0,0,0,1,0.75,16131,2003,Plácido de Castro,12004,Rio Branco,12,AC,3,4,94.58870967741936,297.1209677419355
120080,1200807,3,2,19.5,5.5,3.5,0.5,0,0,0,0,0,0.5,12116,2003,Porto Acre,12004,Rio Branco,12,AC,3,2,94.58870967741936,297.1209677419355
