codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
160005,1600055,2,14,29.928571428571427,4.571428571428571,3.5,0,0.21428571428571427,0,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.5714285714285714,3724,2003,Serra do Navio,16003,Macapá,16,AP,2,14,97.90178571428572,296.7371428571428
160070,1600709,2,13,25.46153846153846,3.6153846153846154,4.076923076923077,0.6153846153846154,0.07692307692307693,0,0.15384615384615383,0,0.15384615384615383,0.6923076923076923,7869,2003,Tartarugalzinho,16002,Amapá,16,AP,2,13,91.14285714285714,298.90714285714284
160080,1600808,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9781,2003,Vitória do Jari,16004,Mazagão,16,AP,2,0,97.90178571428572,296.7371428571428
160010,1600105,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7265,2003,Amapá,16002,Amapá,16,AP,3,0,88.28225806451613,299.1206451612903
160020,1600204,3,11,27.272727272727273,4.181818181818182,2.909090909090909,0.18181818181818185,0,0,0.7272727272727273,0,0,0.7272727272727273,7218,2003,Calçoene,16001,Oiapoque,16,AP,3,11,88.28225806451613,299.1206451612903
160021,1600212,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774,2003,Cutias,16003,Macapá,16,AP,3,0,94.60483870967742,298.1625806451613
160023,1600238,3,10,21.8,4.9,3.3,0.9,0,0,0,0,0.7,1,3935,2003,Ferreira Gomes,16003,Macapá,16,AP,3,10,94.60483870967742,298.1625806451613
160025,1600253,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,2003,Itaubal,16003,Macapá,16,AP,3,0,94.60483870967742,298.1625806451613
160027,1600279,3,7,20.857142857142858,4.571428571428571,3,0.2857142857142857,0,0,0.5714285714285714,0,1,0.8571428571428571,32133,2003,Laranjal do Jari,16004,Mazagão,16,AP,3,7,98.05645161290325,296.8493548387097
160030,1600303,3,38,26.86842105263158,5.631578947368421,4.315789473684211,0.07894736842105263,0.05263157894736842,0,0.10526315789473684,0,0.868421052631579,0.8421052631578947,318761,2003,Macapá,16003,Macapá,16,AP,3,38,94.60483870967742,298.1625806451613
160040,1600402,3,19,17.789473684210527,1.7894736842105263,3.8947368421052633,0.7894736842105263,0,0,0,0,0,0.7368421052631579,12933,2003,Mazagão,16004,Mazagão,16,AP,3,19,98.05645161290325,296.8493548387097
160050,1600501,3,6,20.166666666666668,2.1666666666666665,3.3333333333333335,0,0.3333333333333333,0.16666666666666666,0,0,0,0.5,14528,2003,Oiapoque,16001,Oiapoque,16,AP,3,6,90.60483870967742,298.1625806451613
160015,1600154,3,14,27.714285714285715,1.2857142857142858,3.357142857142857,1,0,0,0,0,0.2857142857142857,0.5714285714285714,4794,2003,Pedra Branca do Amapari,16003,Macapá,16,AP,3,14,98.05645161290325,296.8493548387097
160053,1600535,3,45,29.511111111111113,3.2222222222222223,3.6,0.4222222222222222,0.13333333333333333,0,0.17777777777777778,0.04444444444444444,0.37777777777777777,0.6444444444444445,12828,2003,Porto Grande,16003,Macapá,16,AP,3,45,98.05645161290325,296.8493548387097
160055,1600550,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553,2003,Pracuúba,16002,Amapá,16,AP,3,0,88.28225806451613,299.1206451612903
160060,1600600,3,13,17.384615384615383,4,4.6923076923076925,0.38461538461538464,0,0,0,0.07692307692307693,0.6923076923076923,0.7692307692307693,89369,2003,Santana,16003,Macapá,16,AP,3,13,94.60483870967742,298.1625806451613
160005,1600055,3,8,25.5,4.625,4.375,0.25,0.25,0,0.25,0,0.375,0.75,3724,2003,Serra do Navio,16003,Macapá,16,AP,3,8,98.05645161290325,296.8493548387097
160070,1600709,3,3,33.666666666666664,3.3333333333333335,3.3333333333333335,1,0,0,0,0,0.3333333333333333,0.3333333333333333,7869,2003,Tartarugalzinho,16002,Amapá,16,AP,3,3,88.28225806451613,299.1206451612903
160080,1600808,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9781,2003,Vitória do Jari,16004,Mazagão,16,AP,3,0,98.05645161290325,296.8493548387097
160010,1600105,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7265,2003,Amapá,16002,Amapá,16,AP,4,0,87.81666666666666,299.36133333333333
160020,1600204,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7218,2003,Calçoene,16001,Oiapoque,16,AP,4,0,87.81666666666666,299.36133333333333
160021,1600212,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774,2003,Cutias,16003,Macapá,16,AP,4,0,93.48333333333332,298.48566666666665
160023,1600238,4,5,19,5.6,3.8,0.4,0,0,0,0.4,0.6,0.8,3935,2003,Ferreira Gomes,16003,Macapá,16,AP,4,5,93.48333333333332,298.48566666666665
160025,1600253,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,2003,Itaubal,16003,Macapá,16,AP,4,0,93.48333333333332,298.48566666666665
160027,1600279,4,11,25.272727272727273,2.363636363636364,3.272727272727273,0.4545454545454546,0,0,0.3636363636363637,0.09090909090909093,0.8181818181818182,0.9090909090909092,32133,2003,Laranjal do Jari,16004,Mazagão,16,AP,4,11,97.825,296.998
160030,1600303,4,19,18,3.1578947368421053,3.736842105263158,0.15789473684210523,0.05263157894736842,0,0,0.05263157894736842,0.47368421052631576,0.7368421052631579,318761,2003,Macapá,16003,Macapá,16,AP,4,19,93.48333333333332,298.48566666666665
160040,1600402,4,10,24.5,1.4,2.7,0.6,0.1,0,0,0.1,0,0.3,12933,2003,Mazagão,16004,Mazagão,16,AP,4,10,97.825,296.998
160050,1600501,4,1,22,6,2,0,0,0,0,0,0,1,14528,2003,Oiapoque,16001,Oiapoque,16,AP,4,1,91.00833333333334,298.702
160015,1600154,4,20,25.35,2.15,4.55,0.95,0,0,0,0,0.25,0.75,4794,2003,Pedra Branca do Amapari,16003,Macapá,16,AP,4,20,97.825,296.998
160053,1600535,4,38,27.842105263157897,3.0526315789473686,3.8947368421052633,0.2631578947368421,0.10526315789473684,0,0.21052631578947367,0,0.34210526315789475,0.7105263157894737,12828,2003,Porto Grande,16003,Macapá,16,AP,4,38,97.825,296.998
160055,1600550,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553,2003,Pracuúba,16002,Amapá,16,AP,4,0,87.81666666666666,299.36133333333333
160060,1600600,4,39,18.512820512820515,2.8461538461538463,3.051282051282051,0.15384615384615383,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.38461538461538464,0.5641025641025641,89369,2003,Santana,16003,Macapá,16,AP,4,39,93.48333333333332,298.48566666666665
160005,1600055,4,5,38.4,1.8,3.8,0,0.2,0,0.2,0.4,0.6,0.6,3724,2003,Serra do Navio,16003,Macapá,16,AP,4,5,97.825,296.998
160070,1600709,4,6,22.166666666666668,4.166666666666667,4,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0,0.5,7869,2003,Tartarugalzinho,16002,Amapá,16,AP,4,6,87.81666666666666,299.36133333333333
160080,1600808,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9781,2003,Vitória do Jari,16004,Mazagão,16,AP,4,0,97.825,296.998
160010,1600105,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7265,2003,Amapá,16002,Amapá,16,AP,5,0,87.20161290322581,299.5825806451613
160020,1600204,5,2,28.5,1,4,0,0.5,0,0,0,0,0.5,7218,2003,Calçoene,16001,Oiapoque,16,AP,5,2,87.20161290322581,299.5825806451613
160021,1600212,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774,2003,Cutias,16003,Macapá,16,AP,5,0,89.65322580645162,298.87
160023,1600238,5,10,15.3,4.8,4.2,0.3,0.1,0,0,0.1,0.6,0.6,3935,2003,Ferreira Gomes,16003,Macapá,16,AP,5,10,89.65322580645162,298.87
160025,1600253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,2003,Itaubal,16003,Macapá,16,AP,5,0,89.65322580645162,298.87
160027,1600279,5,26,34.34615384615385,2.8846153846153846,3.6153846153846154,0.19230769230769232,0,0.2307692307692308,0.5,0.03846153846153846,1,0.8461538461538461,32133,2003,Laranjal do Jari,16004,Mazagão,16,AP,5,26,96.31451612903226,297.231935483871
160030,1600303,5,15,20.066666666666663,2.533333333333333,4.066666666666666,0,0.06666666666666667,0,0,0,0.6666666666666666,0.7333333333333333,318761,2003,Macapá,16003,Macapá,16,AP,5,15,89.65322580645162,298.87
160040,1600402,5,21,18.142857142857142,2.761904761904762,2.4761904761904763,0.42857142857142855,0.04761904761904761,0,0,0,0.09523809523809525,0.6190476190476191,12933,2003,Mazagão,16004,Mazagão,16,AP,5,21,96.31451612903226,297.231935483871
160050,1600501,5,4,22.75,3.75,2.75,0.25,0,0,0,0,0,0.5,14528,2003,Oiapoque,16001,Oiapoque,16,AP,5,4,93.00806451612904,298.6874193548387
160015,1600154,5,10,21.3,2.8,4.4,0.5,0,0,0,0,0.3,0.7,4794,2003,Pedra Branca do Amapari,16003,Macapá,16,AP,5,10,96.31451612903226,297.231935483871
160053,1600535,5,32,23.3125,2.3125,4.125,0.40625,0.09375,0,0.09375,0,0.09375,0.78125,12828,2003,Porto Grande,16003,Macapá,16,AP,5,32,96.31451612903226,297.231935483871
160055,1600550,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553,2003,Pracuúba,16002,Amapá,16,AP,5,0,87.20161290322581,299.5825806451613
160060,1600600,5,15,20.8,2.6,4.6,0.13333333333333333,0.2,0,0,0,0.8666666666666667,0.7333333333333333,89369,2003,Santana,16003,Macapá,16,AP,5,15,89.65322580645162,298.87
160005,1600055,5,10,25.8,3.1,4.4,0.1,0.5,0,0,0,0,0.2,3724,2003,Serra do Navio,16003,Macapá,16,AP,5,10,96.31451612903226,297.231935483871
160070,1600709,5,13,23.76923076923077,2.5384615384615383,3.076923076923077,0.5384615384615384,0.07692307692307693,0,0,0,0.07692307692307693,0.4615384615384616,7869,2003,Tartarugalzinho,16002,Amapá,16,AP,5,13,87.20161290322581,299.5825806451613
160080,1600808,5,1,14,4,3,0,0,0,0,0,1,1,9781,2003,Vitória do Jari,16004,Mazagão,16,AP,5,1,96.31451612903226,297.231935483871
160010,1600105,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7265,2003,Amapá,16002,Amapá,16,AP,6,0,84.70833333333333,299.63966666666664
160020,1600204,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7218,2003,Calçoene,16001,Oiapoque,16,AP,6,0,84.70833333333333,299.63966666666664
160021,1600212,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774,2003,Cutias,16003,Macapá,16,AP,6,0,86.825,298.87033333333335
160023,1600238,6,26,15.423076923076923,4.653846153846154,3.8461538461538463,0.34615384615384615,0.15384615384615383,0,0,0.07692307692307693,0.8461538461538461,0.6538461538461539,3935,2003,Ferreira Gomes,16003,Macapá,16,AP,6,26,86.825,298.87033333333335
160025,1600253,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,2003,Itaubal,16003,Macapá,16,AP,6,0,86.825,298.87033333333335
160027,1600279,6,7,31.571428571428573,2,3.4285714285714284,0,0,0,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.5714285714285714,32133,2003,Laranjal do Jari,16004,Mazagão,16,AP,6,7,95.775,297.04833333333335
160030,1600303,6,40,29.4,3.725,3.875,0.45,0.075,0.025,0,0,0.875,0.675,318761,2003,Macapá,16003,Macapá,16,AP,6,40,86.825,298.87033333333335
160040,1600402,6,40,22.175,3.1,3.7,0.375,0.075,0.025,0,0,0,0.6,12933,2003,Mazagão,16004,Mazagão,16,AP,6,40,95.775,297.04833333333335
160050,1600501,6,1,11,2,2,0,0,0,0,0,0,1,14528,2003,Oiapoque,16001,Oiapoque,16,AP,6,1,90.86666666666666,298.786
160015,1600154,6,5,26.6,0.4,5,0.4,0,0,0,0,0.2,0.6,4794,2003,Pedra Branca do Amapari,16003,Macapá,16,AP,6,5,95.775,297.04833333333335
160053,1600535,6,51,23.764705882352946,2.5686274509803924,4.627450980392157,0.3137254901960784,0.09803921568627452,0.0196078431372549,0.09803921568627452,0.0392156862745098,0.19607843137254904,0.7254901960784313,12828,2003,Porto Grande,16003,Macapá,16,AP,6,51,95.775,297.04833333333335
160055,1600550,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553,2003,Pracuúba,16002,Amapá,16,AP,6,0,84.70833333333333,299.63966666666664
160060,1600600,6,27,24.03703703703704,2.3333333333333335,3.1481481481481484,0.3703703703703703,0.03703703703703703,0,0,0.03703703703703703,0.4074074074074074,0.5925925925925926,89369,2003,Santana,16003,Macapá,16,AP,6,27,86.825,298.87033333333335
160005,1600055,6,1,54,1,5,1,0,0,0,0,1,1,3724,2003,Serra do Navio,16003,Macapá,16,AP,6,1,95.775,297.04833333333335
160070,1600709,6,23,22.52173913043478,2.6956521739130435,3.260869565217391,0.6086956521739131,0,0,0,0,0,0.6956521739130435,7869,2003,Tartarugalzinho,16002,Amapá,16,AP,6,23,84.70833333333333,299.63966666666664
160080,1600808,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9781,2003,Vitória do Jari,16004,Mazagão,16,AP,6,0,95.775,297.04833333333335
160010,1600105,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7265,2003,Amapá,16002,Amapá,16,AP,7,0,79.40322580645162,299.93032258064517
160020,1600204,7,1,25,1,2,0,0,0,1,0,0,0,7218,2003,Calçoene,16001,Oiapoque,16,AP,7,1,79.40322580645162,299.93032258064517
160021,1600212,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774,2003,Cutias,16003,Macapá,16,AP,7,0,84.2741935483871,298.8432258064516
160023,1600238,7,28,20.928571428571427,3.642857142857143,4.25,0.32142857142857145,0.21428571428571427,0.03571428571428571,0,0.10714285714285714,0.7142857142857143,0.5714285714285714,3935,2003,Ferreira Gomes,16003,Macapá,16,AP,7,28,84.2741935483871,298.8432258064516
160025,1600253,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,2003,Itaubal,16003,Macapá,16,AP,7,0,84.2741935483871,298.8432258064516
160027,1600279,7,24,27.916666666666668,1.125,3.25,0.375,0,0,0.5833333333333334,0.04166666666666666,0.75,0.875,32133,2003,Laranjal do Jari,16004,Mazagão,16,AP,7,24,93.10483870967742,297.01
160030,1600303,7,98,23.285714285714285,3.4285714285714284,4.112244897959184,0.14285714285714285,0.02040816326530612,0,0.03061224489795918,0,0.6632653061224489,0.5918367346938775,318761,2003,Macapá,16003,Macapá,16,AP,7,98,84.2741935483871,298.8432258064516
160040,1600402,7,44,19.40909090909091,2.386363636363636,4.704545454545454,0.18181818181818185,0.11363636363636365,0,0.04545454545454545,0.04545454545454545,0.02272727272727272,0.4772727272727273,12933,2003,Mazagão,16004,Mazagão,16,AP,7,44,93.10483870967742,297.01
160050,1600501,7,16,23.6875,1.6875,3.5625,0,0.0625,0.125,0,0,0.125,0.5,14528,2003,Oiapoque,16001,Oiapoque,16,AP,7,16,86.31451612903226,298.87
160015,1600154,7,7,23,0,5,0.7142857142857143,0,0,0,0,0.14285714285714285,1,4794,2003,Pedra Branca do Amapari,16003,Macapá,16,AP,7,7,93.10483870967742,297.01
160053,1600535,7,118,24.6864406779661,2.6610169491525424,4.38135593220339,0.2796610169491525,0.1016949152542373,0,0.02542372881355932,0.06779661016949153,0.2711864406779661,0.635593220338983,12828,2003,Porto Grande,16003,Macapá,16,AP,7,118,93.10483870967742,297.01
160055,1600550,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553,2003,Pracuúba,16002,Amapá,16,AP,7,0,79.40322580645162,299.93032258064517
160060,1600600,7,58,24.982758620689655,3.6379310344827585,3.672413793103448,0.1896551724137931,0.05172413793103448,0.01724137931034482,0.05172413793103448,0.03448275862068965,0.6551724137931034,0.6551724137931034,89369,2003,Santana,16003,Macapá,16,AP,7,58,84.2741935483871,298.8432258064516
160005,1600055,7,28,29.821428571428573,3,3.928571428571429,0.25,0.10714285714285714,0,0.17857142857142858,0.21428571428571427,0.10714285714285714,0.5357142857142857,3724,2003,Serra do Navio,16003,Macapá,16,AP,7,28,93.10483870967742,297.01
160070,1600709,7,25,24.6,2,3.92,0.6,0,0,0,0,0.08,0.8,7869,2003,Tartarugalzinho,16002,Amapá,16,AP,7,25,79.40322580645162,299.93032258064517
160080,1600808,7,1,30,5,5,1,0,0,0,0,1,1,9781,2003,Vitória do Jari,16004,Mazagão,16,AP,7,1,93.10483870967742,297.01
160010,1600105,8,1,23,0,6,1,0,0,0,0,1,1,7265,2003,Amapá,16002,Amapá,16,AP,8,1,79.08870967741936,300.1003225806452
160020,1600204,8,2,40.5,1.5,5,0,0,0,1,0,0,1,7218,2003,Calçoene,16001,Oiapoque,16,AP,8,2,79.08870967741936,300.1003225806452
160021,1600212,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774,2003,Cutias,16003,Macapá,16,AP,8,0,84.0241935483871,299.051935483871
160023,1600238,8,20,33.85,3.7,3.35,0.8,0,0,0,0,0.8,0.85,3935,2003,Ferreira Gomes,16003,Macapá,16,AP,8,20,84.0241935483871,299.051935483871
160025,1600253,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,2003,Itaubal,16003,Macapá,16,AP,8,0,84.0241935483871,299.051935483871
160027,1600279,8,23,25.304347826086957,3.217391304347826,3.260869565217391,0.34782608695652173,0,0.04347826086956521,0.5652173913043478,0.04347826086956521,0.8260869565217391,0.7391304347826086,32133,2003,Laranjal do Jari,16004,Mazagão,16,AP,8,23,94.74193548387096,296.8938709677419
160030,1600303,8,52,23.096153846153847,3.6346153846153846,4,0.15384615384615383,0,0,0.01923076923076923,0,0.9230769230769232,0.5961538461538461,318761,2003,Macapá,16003,Macapá,16,AP,8,52,84.0241935483871,299.051935483871
160040,1600402,8,55,19.363636363636363,2,4.1454545454545455,0.4545454545454546,0.05454545454545454,0,0,0.01818181818181818,0.01818181818181818,0.4727272727272727,12933,2003,Mazagão,16004,Mazagão,16,AP,8,55,94.74193548387096,296.8938709677419
160050,1600501,8,6,24.666666666666668,1.8333333333333333,3.1666666666666665,0,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0.8333333333333334,14528,2003,Oiapoque,16001,Oiapoque,16,AP,8,6,85.62096774193549,299.12387096774194
160015,1600154,8,15,19.266666666666666,0,4.2,0.6,0,0,0,0,0.13333333333333333,0.6,4794,2003,Pedra Branca do Amapari,16003,Macapá,16,AP,8,15,94.74193548387096,296.8938709677419
160053,1600535,8,101,23.10891089108911,2.4752475247524752,4.356435643564357,0.37623762376237624,0.07920792079207921,0.0099009900990099,0.04950495049504951,0.0198019801980198,0.2079207920792079,0.6633663366336634,12828,2003,Porto Grande,16003,Macapá,16,AP,8,101,94.74193548387096,296.8938709677419
160055,1600550,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553,2003,Pracuúba,16002,Amapá,16,AP,8,0,79.08870967741936,300.1003225806452
160060,1600600,8,35,23.428571428571427,3.371428571428571,3.971428571428571,0.14285714285714285,0.2,0.02857142857142857,0,0,0.5714285714285714,0.6285714285714286,89369,2003,Santana,16003,Macapá,16,AP,8,35,84.0241935483871,299.051935483871
160005,1600055,8,26,26.23076923076923,3.6153846153846154,3.730769230769231,0.4230769230769231,0.15384615384615383,0,0.15384615384615383,0.03846153846153846,0.15384615384615383,0.6538461538461539,3724,2003,Serra do Navio,16003,Macapá,16,AP,8,26,94.74193548387096,296.8938709677419
160070,1600709,8,9,23.88888888888889,1.7777777777777777,3.4444444444444446,0.5555555555555556,0.2222222222222222,0,0,0,0.1111111111111111,0.6666666666666666,7869,2003,Tartarugalzinho,16002,Amapá,16,AP,8,9,79.08870967741936,300.1003225806452
160080,1600808,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9781,2003,Vitória do Jari,16004,Mazagão,16,AP,8,0,94.74193548387096,296.8938709677419
160010,1600105,9,1,10,2,4,0,0,0,0,0,1,0,7265,2003,Amapá,16002,Amapá,16,AP,9,1,80.55833333333334,300.142
160020,1600204,9,2,37,0.5,5,0,0,0,0,0.5,0.5,0.5,7218,2003,Calçoene,16001,Oiapoque,16,AP,9,2,80.55833333333334,300.142
160021,1600212,9,2,19,4,5,0.5,0,0,0,0,0.5,0.5,3774,2003,Cutias,16003,Macapá,16,AP,9,2,85.54166666666667,299.063
160023,1600238,9,14,24.357142857142858,3.5,3.5,0.5714285714285714,0.14285714285714285,0,0,0,0.6428571428571429,0.6428571428571429,3935,2003,Ferreira Gomes,16003,Macapá,16,AP,9,14,85.54166666666667,299.063
160025,1600253,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,2003,Itaubal,16003,Macapá,16,AP,9,0,85.54166666666667,299.063
