codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
130130,1301308,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18753,2003,Codajás,13006,Coari,13,AM,2,0,96.375,297.8875
130140,1301407,2,3,34.666666666666664,2,3.3333333333333335,0.3333333333333333,0,0,0,0,0,0.6666666666666666,27831,2003,Eirunepé,13004,Juruá,13,AM,2,3,95.34821428571428,296.26
130150,1301506,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19898,2003,Envira,13004,Juruá,13,AM,2,0,95.34821428571428,296.26
130160,1301605,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36151,2003,Fonte Boa,13003,Alto Solimões,13,AM,2,0,96.09821428571428,296.9785714285714
130165,1301654,2,4,18.5,3.5,4.5,0.75,0,0,0,0,0,1,13751,2003,Guajará,13004,Juruá,13,AM,2,4,91.8125,298.25
130170,1301704,2,24,21.291666666666668,1.625,2.9583333333333335,0.04166666666666666,0,0,0,0.04166666666666666,0,0.625,31949,2003,Humaitá,13013,Madeira,13,AM,2,24,94.32142857142856,298.1767857142857
130180,1301803,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16332,2003,Ipixuna,13004,Juruá,13,AM,2,0,91.8125,298.25
130185,1301852,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36439,2003,Iranduba,13007,Manaus,13,AM,2,0,95.80357142857144,297.855
130190,1301902,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76217,2003,Itacoatiara,13009,Itacoatiara,13,AM,2,0,96.91071428571428,297.17214285714283
130195,1301951,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8197,2003,Itamarati,13004,Juruá,13,AM,2,0,95.36607142857144,297.5225
130200,1302009,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7978,2003,Itapiranga,13009,Itacoatiara,13,AM,2,0,96.91071428571428,297.17214285714283
130210,1302108,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11133,2003,Japurá,13002,Japurá,13,AM,2,0,92.80357142857144,298.365
130220,1302207,2,1,2,6,5,1,0,0,0,0,0,1,7158,2003,Juruá,13004,Juruá,13,AM,2,1,96.09821428571428,296.9785714285714
130230,1302306,2,31,18.06451612903226,4.419354838709677,4.064516129032258,0.3870967741935484,0.06451612903225806,0,0,0.03225806451612903,0,0.5161290322580645,24844,2003,Jutaí,13003,Alto Solimões,13,AM,2,31,92.80357142857144,298.365
130240,1302405,2,86,19.44186046511628,3.197674418604651,2.941860465116279,0.27906976744186046,0.08139534883720931,0.01162790697674418,0,0,0,0.5116279069767442,27694,2003,Lábrea,13012,Purus,13,AM,2,86,91.75892857142856,298.6489285714286
130250,1302504,2,26,19.115384615384617,3.3076923076923075,2.9615384615384617,0.2692307692307692,0,0,0,0,0.03846153846153846,0.5,78785,2003,Manacapuru,13007,Manaus,13,AM,2,26,95.80357142857144,297.855
130255,1302553,2,2,37,0.5,3.5,0,0,0,0,0,0,0.5,13325,2003,Manaquiri,13007,Manaus,13,AM,2,2,95.80357142857144,297.855
130260,1302603,2,182,22.357142857142858,3.2472527472527473,3.291208791208791,0.12087912087912088,0.19230769230769232,0.04945054945054945,0.00549450549450549,0,0.00549450549450549,0.5274725274725275,1527314,2003,Manaus,13007,Manaus,13,AM,2,182,95.80357142857144,297.855
130270,1302702,2,3,29,0,3.6666666666666665,0,0,0,0,0,0,0.6666666666666666,38194,2003,Manicoré,13013,Madeira,13,AM,2,3,96.375,297.8875
130280,1302801,2,1,20,2,2,0,0,0,0,0,0,1,18694,2003,Maraã,13002,Japurá,13,AM,2,1,96.09821428571428,296.9785714285714
