especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,bell,model6_cnes,14002,Nordeste de Roraima,RR,2012,3,111,44023,367.9894600549713,442.48162663561783,-74.49216658064654,158.78063739408947,2019.6261045362648,TRUE,109
P. vivax,bell,model6_cnes,14003,Caracaraí,RR,2012,1,109,43635,435.4302738627249,481.18317511943326,-45.752901256708356,173.4845880600436,2214.27752950613,TRUE,109
P. vivax,bell,model6_cnes,14003,Caracaraí,RR,2012,2,110,43635,359.80291050762,354.51522066149516,5.287689846124863,162.71341812764982,1828.5779763950918,TRUE,109
P. vivax,bell,model6_cnes,14003,Caracaraí,RR,2012,3,111,43635,263.54990260112294,347.43052456574833,-83.88062196462539,120.25896642603415,1743.439899163514,TRUE,109
P. vivax,bell,model6_cnes,14004,Sudeste de Roraima,RR,2012,1,109,47790,257.37602008788446,269.435027022938,-12.05900693505356,109.59405733417034,1212.6490897677338,TRUE,109
P. vivax,bell,model6_cnes,14004,Sudeste de Roraima,RR,2012,2,110,47790,259.46850805607863,193.2518227048877,66.21668535119093,72.03389830508476,860.1171793262188,TRUE,109
P. vivax,bell,model6_cnes,14004,Sudeste de Roraima,RR,2012,3,111,47790,280.3933877380205,198.95780091639028,81.43558682163024,80.50847457627118,894.1201088093737,TRUE,109
P. vivax,bell,model6_cnes,15001,Óbidos,PA,2012,1,109,189429,3.695315923116313,4.761429240905,-1.0661133177886866,0,24.61344355932824,TRUE,109
P. vivax,bell,model6_cnes,15001,Óbidos,PA,2012,2,110,189429,2.6395113736545093,3.89893146539503,-1.259420091740521,0,21.116090989236074,TRUE,109
P. vivax,bell,model6_cnes,15001,Óbidos,PA,2012,3,111,189429,2.6395113736545093,4.467635905615458,-1.8281245319609485,0,21.921141958200685,TRUE,109
P. vivax,bell,model6_cnes,15002,Santarém,PA,2012,1,109,492734,40.18395320801893,26.690173290454684,13.493779917564243,9.837965311912715,125.66110720997523,TRUE,109
P. vivax,bell,model6_cnes,15002,Santarém,PA,2012,2,110,492734,34.907272483733614,26.648905969688276,8.258366514045338,11.152061761518386,116.62986520110239,TRUE,109
P. vivax,bell,model6_cnes,15002,Santarém,PA,2012,3,111,492734,31.457135087085526,30.577022777144627,0.8801123099408983,13.085153449934447,140.364780997455,TRUE,109
P. vivax,bell,model6_cnes,15003,Almeirim,PA,2012,1,109,69092,144.73455682278703,132.71444306707204,12.020113755714988,52.10444045620332,636.4702136282049,TRUE,109
P. vivax,bell,model6_cnes,15003,Almeirim,PA,2012,2,110,69092,150.5239390956985,106.60366019355084,43.92027890214766,39.76581948706074,570.9778266658941,TRUE,109
P. vivax,bell,model6_cnes,15003,Almeirim,PA,2012,3,111,69092,108.55091761709026,90.20807283604132,18.34284478104894,36.18363920569676,380.72425172234114,TRUE,109
P. vivax,bell,model6_cnes,15004,Portel,PA,2012,1,109,135041,479.1137506386949,211.79465175648653,267.3190988822084,102.43185402951698,915.2960952599558,TRUE,109
P. vivax,bell,model6_cnes,15004,Portel,PA,2012,2,110,135041,593.8937063558475,209.29272277154126,384.6009835843062,93.58268970164617,856.1103664812908,TRUE,109
P. vivax,bell,model6_cnes,15004,Portel,PA,2012,3,111,135041,388.7708177516458,231.67792022048567,157.0928975311601,105.35689161069604,896.6721218000457,TRUE,109
P. vivax,bell,model6_cnes,15005,Furos de Breves,PA,2012,1,109,209923,1253.3166923109902,653.0833296003804,600.2333627106099,234.08583147153956,2887.5468624209825,TRUE,109
P. vivax,bell,model6_cnes,15005,Furos de Breves,PA,2012,2,110,209923,1816.8566569646966,737.310012719785,1079.5466442449115,277.44696865040993,3409.8574239125746,TRUE,109
P. vivax,bell,model6_cnes,15005,Furos de Breves,PA,2012,3,111,209923,1729.2054705773069,817.879723680362,911.3257468969449,309.99461707387945,3804.6688547705535,TRUE,109
P. vivax,bell,model6_cnes,15006,Arari,PA,2012,1,109,158333,50.52642216088876,42.07625327898874,8.45016888190002,15.757927911427185,185.8109174966683,TRUE,109
P. vivax,bell,model6_cnes,15006,Arari,PA,2012,2,110,158333,209.68465196768835,53.76366459213049,155.92098737555787,22.673731944698837,251.9531620066566,TRUE,109
P. vivax,bell,model6_cnes,15006,Arari,PA,2012,3,111,158333,248.21104886536602,68.83354468159686,179.37750418376916,30.284274282682702,312.96381676593,TRUE,109
P. vivax,bell,model6_cnes,15007,Belém,PA,2012,1,109,2185084,5.079896241975137,3.5062079986246215,1.573688243350515,1.0743294079312284,15.933025915708498,TRUE,109
P. vivax,bell,model6_cnes,15007,Belém,PA,2012,2,110,2185084,4.3934237768433615,3.0576097774106463,1.3358139994327152,0.9610614511844854,14.032641308068701,TRUE,109
P. vivax,bell,model6_cnes,15007,Belém,PA,2012,3,111,2185084,3.4323623256588762,3.320712172850266,0.11165015280861024,1.1658590699487985,15.68932819058671,TRUE,109
P. vivax,bell,model6_cnes,15008,Castanhal,PA,2012,1,109,305405,2.6194725037245625,2.1510440087166316,0.46842849500793093,0,11.632095086851878,TRUE,109
P. vivax,bell,model6_cnes,15008,Castanhal,PA,2012,2,110,305405,2.6194725037245625,1.801255043595714,0.8182174601288486,0,10.47789001489825,TRUE,109
P. vivax,bell,model6_cnes,15008,Castanhal,PA,2012,3,111,305405,1.3097362518622813,1.7691507623658136,-0.4594145105035323,0,9.49558782600154,TRUE,109
P. vivax,bell,model6_cnes,15009,Salgado,PA,2012,1,109,251888,40.09718605094328,17.37020900931433,22.72697704162895,5.141173855046689,86.98310360160067,TRUE,109
P. vivax,bell,model6_cnes,15009,Salgado,PA,2012,2,110,251888,27.79012894619831,16.79002041760496,11.000108528593348,4.555596137966081,88.1542590357619,TRUE,109
P. vivax,bell,model6_cnes,15009,Salgado,PA,2012,3,111,251888,17.071079209807532,25.31043497600243,-8.239355766194898,9.31961824302865,118.72340087657969,TRUE,109
P. vivax,bell,model6_cnes,15010,Bragantina,PA,2012,1,109,390863,1.0233764771799838,1.9280108166456673,-0.9046343394656835,0,11.512985368274817,TRUE,109
P. vivax,bell,model6_cnes,15010,Bragantina,PA,2012,2,110,390863,2.0467529543599676,1.5966430410793415,0.4501099132806261,0,9.088862337954724,TRUE,109
P. vivax,bell,model6_cnes,15010,Bragantina,PA,2012,3,111,390863,1.5350647157699757,1.730587614213652,-0.19552289844367632,0,9.97792065250484,TRUE,109
