especie,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,paper_replica,15002,Santarém,PA,2014,1,133,503673,12.111032356310542,7.827763067856644,4.283269288453898,2.0797223595467695,54.117453188874514,TRUE,133
P. vivax,paper_replica,15002,Santarém,PA,2014,2,134,503673,7.544577533439355,7.1830626904220125,0.3615148430173427,1.7868736263408997,51.65057487695387,TRUE,133
P. vivax,paper_replica,15002,Santarém,PA,2014,3,135,503673,7.94166056151511,7.293096968436946,0.6485635930781637,1.1813220085253733,52.22138172981269,TRUE,133
P. vivax,paper_replica,15003,Almeirim,PA,2014,1,133,71135,19.68088845153581,14.488250574982683,5.192637876553128,0,106.38223096928354,TRUE,133
P. vivax,paper_replica,15003,Almeirim,PA,2014,2,134,71135,11.246221972306179,13.295023839303036,-2.0488018669968575,0,101.95403106768818,TRUE,133
P. vivax,paper_replica,15003,Almeirim,PA,2014,3,135,71135,21.086666198074084,13.498708536337205,7.58795766173688,0.6677444296056814,92.78133127152597,TRUE,133
P. vivax,paper_replica,15004,Portel,PA,2014,1,133,142011,7.74587884037152,20.48277028679646,-12.736891446424938,3.8553351500940076,150.76296906577653,TRUE,133
P. vivax,paper_replica,15004,Portel,PA,2014,2,134,142011,22.53346571744442,18.79582307915262,3.7376426382918027,4.9291956256909675,161.73042933293888,TRUE,133
P. vivax,paper_replica,15004,Portel,PA,2014,3,135,142011,26.758490539465257,19.08377213259048,7.674718406874778,3.520854018350691,145.42887522797528,TRUE,133
P. vivax,paper_replica,15005,Furos de Breves,PA,2014,1,133,217765,74.39211994581315,87.88875442632728,-13.496634480514132,32.339907698665996,601.1296581176957,TRUE,133
P. vivax,paper_replica,15005,Furos de Breves,PA,2014,2,134,217765,89.086859688196,80.65010599218058,8.436753696015415,20.09046449153905,437.48995476775394,TRUE,133
P. vivax,paper_replica,15005,Furos de Breves,PA,2014,3,135,217765,78.52501549835831,81.88549311737681,-3.3604776190184964,26.393130209170437,525.979840653915,TRUE,133
P. vivax,paper_replica,15006,Arari,PA,2014,1,133,165571,3.62382301248407,7.592392828900045,-3.968569816415975,0.6039705020806784,48.63472468004661,TRUE,133
P. vivax,paper_replica,15006,Arari,PA,2014,2,134,165571,3.0198525104033918,6.967107392494681,-3.947254882091289,0.6039705020806784,54.855620851477426,TRUE,133
P. vivax,paper_replica,15006,Arari,PA,2014,3,135,165571,3.0198525104033918,7.073856019884273,-4.054003509480881,0.8908564905690015,58.645535752033815,TRUE,133
P. vivax,paper_replica,15007,Belém,PA,2014,1,133,2242436,0.5797266900816791,0.7364800730335123,-0.15675338295183316,0.17837744310205508,6.1540217870209,TRUE,133
P. vivax,paper_replica,15007,Belém,PA,2014,2,134,2242436,0.5797266900816791,0.6758236635732415,-0.09609697349156243,0.13378308232654132,5.290006046995316,TRUE,133
P. vivax,paper_replica,15007,Belém,PA,2014,3,135,2242436,0.8472928547347617,0.6861772804614318,0.1611155742733299,0.13378308232654132,5.8831110453096365,TRUE,133
P. vivax,paper_replica,15008,Castanhal,PA,2014,1,133,319481,0.31300765929742297,0.9658677757354399,-0.652860116438017,0,7.512183823138153,TRUE,133
P. vivax,paper_replica,15008,Castanhal,PA,2014,2,134,319481,0.6260153185948459,0.8863250946680985,-0.26030977607325256,0,6.4244822070796,TRUE,133
P. vivax,paper_replica,15008,Castanhal,PA,2014,3,135,319481,0,0.8999094486632984,-0.8999094486632984,0,9.077222119625267,TRUE,133
P. vivax,paper_replica,15009,Salgado,PA,2014,1,133,258222,3.0981093787516163,5.444214455844157,-2.3461050770925405,0.5712139167073298,39.13299409035635,TRUE,133
P. vivax,paper_replica,15009,Salgado,PA,2014,2,134,258222,0,4.995835722668512,-4.995835722668512,0.38726367234395204,36.72227773001515,FALSE,133
P. vivax,paper_replica,15009,Salgado,PA,2014,3,135,258222,1.9363183617197606,5.0723802860342015,-3.1360619243144408,0.18395024436337776,40.70141196334933,TRUE,133
P. vivax,paper_replica,15010,Bragantina,PA,2014,1,133,401712,0.24893456008284545,3.1437983134483245,-2.894863753365479,0,24.538724260166468,TRUE,133
P. vivax,paper_replica,15010,Bragantina,PA,2014,2,134,401712,0,2.8848810075575972,-2.8848810075575972,0.24893456008284545,24.432927072131243,FALSE,133
P. vivax,paper_replica,15010,Bragantina,PA,2014,3,135,401712,0.7468036802485363,2.9290843524500265,-2.1822806722014905,0.11824391603935194,22.31075994742499,TRUE,133
P. vivax,paper_replica,15011,Cametá,PA,2014,1,133,466929,2.3558185505719287,4.303796958615318,-1.9479784080433893,0.8566612911170649,27.525598110205188,TRUE,133
P. vivax,paper_replica,15011,Cametá,PA,2014,2,134,466929,0.21416532277926623,3.9493423418160662,-3.7351770190368,0.6424959683377987,30.995076339229264,FALSE,133
P. vivax,paper_replica,15011,Cametá,PA,2014,3,135,466929,0.6424959683377987,4.009850274753909,-3.36735430641611,0.5300591738786842,27.659451436942206,TRUE,133
P. vivax,paper_replica,15012,Tomé-Açu,PA,2014,1,133,314645,2.2247294570071032,6.764041141996028,-4.539311684988925,0.7866007722989405,56.9451286370352,TRUE,133
P. vivax,paper_replica,15012,Tomé-Açu,PA,2014,2,134,314645,1.2712739754326303,6.2069523288828234,-4.935678353450193,1.589092469290788,47.5377012188339,FALSE,133
P. vivax,paper_replica,15012,Tomé-Açu,PA,2014,3,135,314645,0.3178184938581576,6.302040989211034,-5.984222495352876,1.2712739754326303,50.53314052344706,FALSE,133
P. vivax,paper_replica,15013,Guamá,PA,2014,1,133,455970,0.43862534815887017,10.669824249597477,-10.231198901438606,2.7359256091409527,73.70002412439413,FALSE,133
P. vivax,paper_replica,15013,Guamá,PA,2014,2,134,455970,0.21931267407943508,9.791052235626372,-9.571739561546938,2.8510647630326558,81.54593503958587,FALSE,133
P. vivax,paper_replica,15013,Guamá,PA,2014,3,135,455970,0.21931267407943508,9.941042384701378,-9.721729710621943,2.2973002609820825,77.2638550781849,FALSE,133
P. vivax,paper_replica,15014,Itaituba,PA,2014,1,133,213536,289.41255806983366,66.54561586381652,222.86694220601714,19.6688146261052,512.4428667765617,TRUE,133
P. vivax,paper_replica,15014,Itaituba,PA,2014,2,134,213536,256.16289524951293,61.064804839081944,195.09809041043098,21.22592911733853,389.45423722463613,TRUE,133
P. vivax,paper_replica,15014,Itaituba,PA,2014,3,135,213536,214.9520455567211,62.000182177170984,152.9518633795501,18.954649333133524,347.4121459613359,TRUE,133
